direction_id,pair,source,target,source_ref,target_ref,score,pair_classes,source_token_count,target_token_count,shared_content_token_count,token_jaccard,max_exact_run_len,max_exact_run,target_inserted_or_source_absent_tokens,source_deleted_or_target_absent_tokens,lemma_replacements_or_substitutions,moved_lemmas,source_text,target_text,directional_reading
matthew_used_mark,Mark↔Matthew,Mark,Matthew,Mark 2:10,Matt 9:6,0.601217,matt_expands,10,16,10,0.625,10,ειδητε εξουσιαν εχει υιοσ ανθρωπου τησ γησ αφιεναι αμαρτιασ παραλυτικω,αρον;εγερθεισ;εισ;κλινην;οικον;υπαγε,,0,,ἵνα δὲ εἰδῆτε ὅτι ἐξουσίαν ἔχει ὁ υἱὸς τοῦ ἀνθρώπου ⸂ἐπὶ τῆς γῆς ἀφιέναι ἁμαρτίας⸃— λέγει τῷ παραλυτικῷ·,ἵνα δὲ εἰδῆτε ὅτι ἐξουσίαν ἔχει ὁ υἱὸς τοῦ ἀνθρώπου ἐπὶ τῆς γῆς ἀφιέναι ἁμαρτίας— τότε λέγει τῷ παραλυτικῷ· ⸀Ἐγερθεὶς ἆρόν σου τὴν κλίνην καὶ ὕπαγε εἰς τὸν οἶκόν σου.,Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
mark_used_matthew,Mark↔Matthew,Matthew,Mark,Matt 22:44,Mark 12:36,0.700581,mark_expands,10,14,10,0.7143,10,κυριοσ κυριω καθου δεξιων εωσ θω τουσ εχθρουσ υποκατω ποδων,αγιω;αυτοσ;δαυιδ;πνευματι,,0,,⸀Εἶπεν κύριος τῷ κυρίῳ μου· Κάθου ἐκ δεξιῶν μου ἕως ἂν θῶ τοὺς ἐχθρούς σου ⸀ὑποκάτω τῶν ποδῶν σου;,⸀αὐτὸς Δαυὶδ εἶπεν ἐν ⸂τῷ πνεύματι τῷ⸃ ἁγίῳ· ⸀Εἶπεν ⸀κύριος τῷ κυρίῳ μου· ⸀Κάθου ἐκ δεξιῶν μου ἕως ἂν θῶ τοὺς ἐχθρούς σου ⸀ὑποκάτω τῶν ποδῶν σου.,Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
matthew_used_mark,Mark↔Matthew,Mark,Matthew,Mark 12:36,Matt 22:44,0.700581,mark_expands,14,10,10,0.7143,10,κυριοσ κυριω καθου δεξιων εωσ θω τουσ εχθρουσ υποκατω ποδων,,αγιω;αυτοσ;δαυιδ;πνευματι,0,,⸀αὐτὸς Δαυὶδ εἶπεν ἐν ⸂τῷ πνεύματι τῷ⸃ ἁγίῳ· ⸀Εἶπεν ⸀κύριος τῷ κυρίῳ μου· ⸀Κάθου ἐκ δεξιῶν μου ἕως ἂν θῶ τοὺς ἐχθρούς σου ⸀ὑποκάτω τῶν ποδῶν σου.,⸀Εἶπεν κύριος τῷ κυρίῳ μου· Κάθου ἐκ δεξιῶν μου ἕως ἂν θῶ τοὺς ἐχθρούς σου ⸀ὑποκάτω τῶν ποδῶν σου;,Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
mark_used_matthew,Mark↔Matthew,Matthew,Mark,Matt 20:23,Mark 10:40,0.687536,matt_expands,13,9,9,0.6923,9,καθισαι δεξιων ευωνυμων εστιν εμον δουναι αλλ οισ ητοιμασται,,αυτοισ;πατροσ;πιεσθε;ποτηριον,1,,"⸀λέγει αὐτοῖς· Τὸ μὲν ποτήριόν μου ⸀πίεσθε, τὸ δὲ καθίσαι ἐκ δεξιῶν μου καὶ ἐξ ⸀εὐωνύμων οὐκ ἔστιν ⸀ἐμὸν δοῦναι, ἀλλʼ οἷς ἡτοίμασται ὑπὸ τοῦ πατρός μου.","τὸ δὲ καθίσαι ἐκ δεξιῶν μου ⸀ἢ ἐξ εὐωνύμων οὐκ ἔστιν ἐμὸν δοῦναι, ἀλλʼ οἷς ἡτοίμασται.",Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
mark_used_matthew,Mark↔Matthew,Matthew,Mark,Matt 26:38,Mark 14:34,0.911364,matt_expands,11,9,9,0.8182,9,αυτοισ περιλυποσ εστιν ψυχη εωσ θανατου μεινατε ωδε γρηγορειτε,,εμου;μετ,1,,τότε λέγει ⸀αὐτοῖς· Περίλυπός ἐστιν ἡ ψυχή μου ἕως θανάτου· μείνατε ὧδε καὶ γρηγορεῖτε μετʼ ἐμοῦ.,καὶ λέγει αὐτοῖς· Περίλυπός ἐστιν ἡ ψυχή μου ἕως θανάτου· μείνατε ὧδε καὶ γρηγορεῖτε.,Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
matthew_used_mark,Mark↔Matthew,Mark,Matthew,Mark 10:40,Matt 20:23,0.687536,matt_expands,9,13,9,0.6923,9,καθισαι δεξιων ευωνυμων εστιν εμον δουναι αλλ οισ ητοιμασται,αυτοισ;πατροσ;πιεσθε;ποτηριον,,1,,"τὸ δὲ καθίσαι ἐκ δεξιῶν μου ⸀ἢ ἐξ εὐωνύμων οὐκ ἔστιν ἐμὸν δοῦναι, ἀλλʼ οἷς ἡτοίμασται.","⸀λέγει αὐτοῖς· Τὸ μὲν ποτήριόν μου ⸀πίεσθε, τὸ δὲ καθίσαι ἐκ δεξιῶν μου καὶ ἐξ ⸀εὐωνύμων οὐκ ἔστιν ⸀ἐμὸν δοῦναι, ἀλλʼ οἷς ἡτοίμασται ὑπὸ τοῦ πατρός μου.",Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
mark_used_matthew,Mark↔Matthew,Matthew,Mark,Matt 24:19,Mark 13:17,1.0,close_match,9,9,7,1.0,9,ουαι ταισ γαστρι εχουσαισ ταισ θηλαζουσαισ εκειναισ ταισ ημεραισ,,,0,,οὐαὶ δὲ ταῖς ἐν γαστρὶ ἐχούσαις καὶ ταῖς θηλαζούσαις ἐν ἐκείναις ταῖς ἡμέραις.,οὐαὶ δὲ ταῖς ἐν γαστρὶ ἐχούσαις καὶ ταῖς θηλαζούσαις ἐν ἐκείναις ταῖς ἡμέραις.,Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
matthew_used_luke,Matthew↔Luke,Luke,Matthew,Luke 3:4,Matt 3:3,0.599904,substitution,15,15,11,0.5789,9,φωνη βοωντοσ ερημω ετοιμασατε οδον ευθειασ ποιειτε τασ τριβουσ,εστιν;λεγοντοσ;ουτοσ;ρηθεισ,βιβλω;γεγραπται;λογων;ωσ,5,ἐν;ὁ;αὐτός;βοάω;εὐθύς;κύριος;ποιέω;τρίβος;φωνή;ἑτοιμάζω;ἔρημος;ὁδός,"ὡς γέγραπται ἐν βίβλῳ λόγων Ἠσαΐου τοῦ ⸀προφήτου· Φωνὴ βοῶντος ἐν τῇ ἐρήμῳ· Ἑτοιμάσατε τὴν ὁδὸν κυρίου, εὐθείας ποιεῖτε τὰς τρίβους αὐτοῦ.","οὗτος γάρ ἐστιν ὁ ῥηθεὶς ⸀διὰ Ἠσαΐου τοῦ προφήτου λέγοντος· Φωνὴ βοῶντος ἐν τῇ ἐρήμῳ· Ἑτοιμάσατε τὴν ὁδὸν κυρίου, εὐθείας ποιεῖτε τὰς τρίβους αὐτοῦ.",Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
luke_used_matthew,Matthew↔Luke,Matthew,Luke,Matt 3:3,Luke 3:4,0.599904,substitution,15,15,11,0.5789,9,φωνη βοωντοσ ερημω ετοιμασατε οδον ευθειασ ποιειτε τασ τριβουσ,βιβλω;γεγραπται;λογων;ωσ,εστιν;λεγοντοσ;ουτοσ;ρηθεισ,5,ἐν;ὁ;αὐτός;βοάω;εὐθύς;κύριος;ποιέω;τρίβος;φωνή;ἑτοιμάζω;ἔρημος;ὁδός,"οὗτος γάρ ἐστιν ὁ ῥηθεὶς ⸀διὰ Ἠσαΐου τοῦ προφήτου λέγοντος· Φωνὴ βοῶντος ἐν τῇ ἐρήμῳ· Ἑτοιμάσατε τὴν ὁδὸν κυρίου, εὐθείας ποιεῖτε τὰς τρίβους αὐτοῦ.","ὡς γέγραπται ἐν βίβλῳ λόγων Ἠσαΐου τοῦ ⸀προφήτου· Φωνὴ βοῶντος ἐν τῇ ἐρήμῳ· Ἑτοιμάσατε τὴν ὁδὸν κυρίου, εὐθείας ποιεῖτε τὰς τρίβους αὐτοῦ.",Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
mark_used_luke,Mark↔Luke,Luke,Mark,Luke 3:4,Mark 1:3,0.7358,primary_chain,15,9,9,0.6,9,φωνη βοωντοσ ερημω ετοιμασατε οδον ευθειασ ποιειτε τασ τριβουσ,,βιβλω;γεγραπται;ησαιου;λογων;προφητου;ωσ,,,"ὡς γέγραπται ἐν βίβλῳ λόγων Ἠσαΐου τοῦ ⸀προφήτου· Φωνὴ βοῶντος ἐν τῇ ἐρήμῳ· Ἑτοιμάσατε τὴν ὁδὸν κυρίου, εὐθείας ποιεῖτε τὰς τρίβους αὐτοῦ.","φωνὴ βοῶντος ἐν τῇ ἐρήμῳ· Ἑτοιμάσατε τὴν ὁδὸν κυρίου, εὐθείας ποιεῖτε τὰς τρίβους αὐτοῦ,",Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
luke_used_mark,Mark↔Luke,Mark,Luke,Mark 13:17,Luke 21:23,0.658,primary_chain,9,17,7,0.4667,9,ουαι ταισ γαστρι εχουσαισ ταισ θηλαζουσαισ εκειναισ ταισ ημεραισ,αναγκη;γησ;εσται;λαω;μεγαλη;οργη;τησ;τουτω,,,,οὐαὶ δὲ ταῖς ἐν γαστρὶ ἐχούσαις καὶ ταῖς θηλαζούσαις ἐν ἐκείναις ταῖς ἡμέραις.,"⸀οὐαὶ ταῖς ἐν γαστρὶ ἐχούσαις καὶ ταῖς θηλαζούσαις ἐν ἐκείναις ταῖς ἡμέραις· ἔσται γὰρ ἀνάγκη μεγάλη ἐπὶ τῆς γῆς καὶ ⸀ὀργὴ τῷ λαῷ τούτῳ,",Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
matthew_used_mark,Mark↔Matthew,Mark,Matthew,Mark 13:17,Matt 24:19,1.0,close_match,9,9,7,1.0,9,ουαι ταισ γαστρι εχουσαισ ταισ θηλαζουσαισ εκειναισ ταισ ημεραισ,,,0,,οὐαὶ δὲ ταῖς ἐν γαστρὶ ἐχούσαις καὶ ταῖς θηλαζούσαις ἐν ἐκείναις ταῖς ἡμέραις.,οὐαὶ δὲ ταῖς ἐν γαστρὶ ἐχούσαις καὶ ταῖς θηλαζούσαις ἐν ἐκείναις ταῖς ἡμέραις.,Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
luke_used_matthew,Matthew↔Luke,Matthew,Luke,Matt 24:19,Luke 21:23,0.610002,luke_expands,9,17,7,0.4667,9,ουαι ταισ γαστρι εχουσαισ ταισ θηλαζουσαισ εκειναισ ταισ ημεραισ,αναγκη;γησ;εσται;λαω;μεγαλη;οργη;τησ;τουτω,,0,,οὐαὶ δὲ ταῖς ἐν γαστρὶ ἐχούσαις καὶ ταῖς θηλαζούσαις ἐν ἐκείναις ταῖς ἡμέραις.,"⸀οὐαὶ ταῖς ἐν γαστρὶ ἐχούσαις καὶ ταῖς θηλαζούσαις ἐν ἐκείναις ταῖς ἡμέραις· ἔσται γὰρ ἀνάγκη μεγάλη ἐπὶ τῆς γῆς καὶ ⸀ὀργὴ τῷ λαῷ τούτῳ,",Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
matthew_used_luke,Matthew↔Luke,Luke,Matthew,Luke 21:23,Matt 24:19,0.610002,luke_expands,17,9,7,0.4667,9,ουαι ταισ γαστρι εχουσαισ ταισ θηλαζουσαισ εκειναισ ταισ ημεραισ,,αναγκη;γησ;εσται;λαω;μεγαλη;οργη;τησ;τουτω,0,,"⸀οὐαὶ ταῖς ἐν γαστρὶ ἐχούσαις καὶ ταῖς θηλαζούσαις ἐν ἐκείναις ταῖς ἡμέραις· ἔσται γὰρ ἀνάγκη μεγάλη ἐπὶ τῆς γῆς καὶ ⸀ὀργὴ τῷ λαῷ τούτῳ,",οὐαὶ δὲ ταῖς ἐν γαστρὶ ἐχούσαις καὶ ταῖς θηλαζούσαις ἐν ἐκείναις ταῖς ἡμέραις.,Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
matthew_used_mark,Mark↔Matthew,Mark,Matthew,Mark 14:34,Matt 26:38,0.911364,matt_expands,9,11,9,0.8182,9,αυτοισ περιλυποσ εστιν ψυχη εωσ θανατου μεινατε ωδε γρηγορειτε,εμου;μετ,,1,,καὶ λέγει αὐτοῖς· Περίλυπός ἐστιν ἡ ψυχή μου ἕως θανάτου· μείνατε ὧδε καὶ γρηγορεῖτε.,τότε λέγει ⸀αὐτοῖς· Περίλυπός ἐστιν ἡ ψυχή μου ἕως θανάτου· μείνατε ὧδε καὶ γρηγορεῖτε μετʼ ἐμοῦ.,Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
matthew_used_mark,Mark↔Matthew,Mark,Matthew,Mark 6:45,Matt 14:22,0.686799,mark_expands;substitution;reordering,16,14,9,0.5,9,ηναγκασεν τουσ μαθητασ εμβηναι εισ πλοιον προαγειν εισ περαν,απολυση;ευθεωσ;οχλουσ,απολυει;αυτοσ;βηθσαιδαν;ευθυσ;οχλον;προσ,2,αυτος,"Καὶ ⸀εὐθὺς ἠνάγκασεν τοὺς μαθητὰς αὐτοῦ ἐμβῆναι εἰς τὸ πλοῖον καὶ προάγειν ⸂εἰς τὸ πέραν⸃ πρὸς Βηθσαϊδάν, ἕως αὐτὸς ⸀ἀπολύει τὸν ὄχλον.","Καὶ εὐθέως ⸀ἠνάγκασεν τοὺς μαθητὰς ἐμβῆναι ⸀εἰς πλοῖον καὶ προάγειν αὐτὸν εἰς τὸ πέραν, ἕως οὗ ἀπολύσῃ τοὺς ὄχλους.",Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
mark_used_luke,Mark↔Luke,Luke,Mark,Luke 18:16,Mark 10:14,0.7259,primary_chain,12,13,10,0.7143,9,αφετε παιδια ερχεσθαι προσ κωλυετε αυτα τοιουτων εστιν βασιλεια,αυτοισ;ηγανακτησεν;ιδων,προσεκαλεσατο,,,"ὁ δὲ Ἰησοῦς ⸂προσεκαλέσατο αὐτὰ λέγων⸃· Ἄφετε τὰ παιδία ἔρχεσθαι πρός με καὶ μὴ κωλύετε αὐτά, τῶν γὰρ τοιούτων ἐστὶν ἡ βασιλεία τοῦ θεοῦ.","ἰδὼν δὲ ὁ Ἰησοῦς ἠγανάκτησεν καὶ εἶπεν αὐτοῖς· Ἄφετε τὰ παιδία ἔρχεσθαι πρός με, μὴ κωλύετε αὐτά, τῶν γὰρ τοιούτων ἐστὶν ἡ βασιλεία τοῦ θεοῦ.",Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
luke_used_mark,Mark↔Luke,Mark,Luke,Mark 10:14,Luke 18:16,0.7259,primary_chain,13,12,10,0.7143,9,αφετε παιδια ερχεσθαι προσ κωλυετε αυτα τοιουτων εστιν βασιλεια,προσεκαλεσατο,αυτοισ;ηγανακτησεν;ιδων,,,"ἰδὼν δὲ ὁ Ἰησοῦς ἠγανάκτησεν καὶ εἶπεν αὐτοῖς· Ἄφετε τὰ παιδία ἔρχεσθαι πρός με, μὴ κωλύετε αὐτά, τῶν γὰρ τοιούτων ἐστὶν ἡ βασιλεία τοῦ θεοῦ.","ὁ δὲ Ἰησοῦς ⸂προσεκαλέσατο αὐτὰ λέγων⸃· Ἄφετε τὰ παιδία ἔρχεσθαι πρός με καὶ μὴ κωλύετε αὐτά, τῶν γὰρ τοιούτων ἐστὶν ἡ βασιλεία τοῦ θεοῦ.",Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
luke_used_mark,Mark↔Luke,Mark,Luke,Mark 13:29,Luke 21:31,0.8569,primary_chain,10,10,9,0.8182,9,ουτωσ υμεισ οταν ιδητε ταυτα γινομενα γινωσκετε εγγυσ εστιν,βασιλεια,θυραισ,,,"οὕτως καὶ ὑμεῖς, ὅταν ⸂ἴδητε ταῦτα⸃ γινόμενα, γινώσκετε ὅτι ἐγγύς ἐστιν ἐπὶ θύραις.","οὕτως καὶ ὑμεῖς, ὅταν ἴδητε ταῦτα γινόμενα, γινώσκετε ὅτι ἐγγύς ἐστιν ἡ βασιλεία τοῦ θεοῦ.",Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
