catalog_type,direction_id,pair,unit_id,source_range,target_range,signal_strength,avg_score,operations,explanation_needed,response_model
block_order_or_rewriting_pressure,matthew_used_luke,Matthew↔Luke,4,Luke 3:4–Luke 3:22,Matt 3:3–Matt 3:17,1,0.609856,expansion; lexical_paraphrase; reordering_or_redistribution,"Explain local low similarity, reordering/redistribution, or asymmetrical gap material under the direction hypothesis.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
block_order_or_rewriting_pressure,luke_used_matthew,Matthew↔Luke,5,Matt 4:1–Matt 4:7,Luke 4:1–Luke 4:12,1,0.404949,expansion; lexical_paraphrase; reordering_or_redistribution; matthean_diction_reduced,"Explain local low similarity, reordering/redistribution, or asymmetrical gap material under the direction hypothesis.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
block_order_or_rewriting_pressure,matthew_used_luke,Matthew↔Luke,5,Luke 4:1–Luke 4:12,Matt 4:1–Matt 4:7,1,0.404949,expansion; lexical_paraphrase; reordering_or_redistribution,"Explain local low similarity, reordering/redistribution, or asymmetrical gap material under the direction hypothesis.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
block_order_or_rewriting_pressure,luke_used_matthew,Matthew↔Luke,6,Matt 4:23–Matt 4:23,Luke 4:15–Luke 4:15,1,0.237035,compression,"Explain local low similarity, reordering/redistribution, or asymmetrical gap material under the direction hypothesis.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
block_order_or_rewriting_pressure,matthew_used_luke,Matthew↔Luke,6,Luke 4:15–Luke 4:15,Matt 4:23–Matt 4:23,1,0.237035,compression,"Explain local low similarity, reordering/redistribution, or asymmetrical gap material under the direction hypothesis.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
block_order_or_rewriting_pressure,luke_used_matthew,Matthew↔Luke,7,Matt 7:28–Matt 7:28,Luke 4:32–Luke 4:32,1,0.276903,,"Explain local low similarity, reordering/redistribution, or asymmetrical gap material under the direction hypothesis.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
block_order_or_rewriting_pressure,matthew_used_luke,Matthew↔Luke,7,Luke 4:32–Luke 4:32,Matt 7:28–Matt 7:28,1,0.276903,,"Explain local low similarity, reordering/redistribution, or asymmetrical gap material under the direction hypothesis.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
block_order_or_rewriting_pressure,luke_used_matthew,Matthew↔Luke,8,Matt 8:2–Matt 8:4,Luke 5:12–Luke 5:14,1,0.566925,expansion; lexical_paraphrase; reordering_or_redistribution,"Explain local low similarity, reordering/redistribution, or asymmetrical gap material under the direction hypothesis.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
block_order_or_rewriting_pressure,matthew_used_luke,Matthew↔Luke,8,Luke 5:12–Luke 5:14,Matt 8:2–Matt 8:4,1,0.566925,expansion; lexical_paraphrase; reordering_or_redistribution,"Explain local low similarity, reordering/redistribution, or asymmetrical gap material under the direction hypothesis.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
block_order_or_rewriting_pressure,luke_used_matthew,Matthew↔Luke,9,Matt 9:2–Matt 9:17,Luke 5:20–Luke 5:37,1,0.395373,expansion; lexical_paraphrase; reordering_or_redistribution; matthean_diction_reduced,"Explain local low similarity, reordering/redistribution, or asymmetrical gap material under the direction hypothesis.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
block_order_or_rewriting_pressure,matthew_used_luke,Matthew↔Luke,9,Luke 5:20–Luke 5:37,Matt 9:2–Matt 9:17,1,0.395373,expansion; lexical_paraphrase; reordering_or_redistribution; lukan_diction_reworked,"Explain local low similarity, reordering/redistribution, or asymmetrical gap material under the direction hypothesis.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
block_order_or_rewriting_pressure,luke_used_matthew,Matthew↔Luke,10,Matt 9:34–Matt 10:4,Luke 6:2–Luke 6:16,2,0.252561,expansion; lexical_paraphrase; reordering_or_redistribution; matthean_diction_reduced,"Explain local low similarity, reordering/redistribution, or asymmetrical gap material under the direction hypothesis.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
block_order_or_rewriting_pressure,matthew_used_luke,Matthew↔Luke,10,Luke 6:2–Luke 6:16,Matt 9:34–Matt 10:4,2,0.252561,expansion; lexical_paraphrase; reordering_or_redistribution,"Explain local low similarity, reordering/redistribution, or asymmetrical gap material under the direction hypothesis.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
block_order_or_rewriting_pressure,luke_used_matthew,Matthew↔Luke,11,Matt 10:22–Matt 10:22,Luke 6:22–Luke 6:22,1,0.139921,expansion; lexical_paraphrase,"Explain local low similarity, reordering/redistribution, or asymmetrical gap material under the direction hypothesis.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
block_order_or_rewriting_pressure,matthew_used_luke,Matthew↔Luke,11,Luke 6:22–Luke 6:22,Matt 10:22–Matt 10:22,1,0.139921,expansion; lexical_paraphrase,"Explain local low similarity, reordering/redistribution, or asymmetrical gap material under the direction hypothesis.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
block_order_or_rewriting_pressure,luke_used_matthew,Matthew↔Luke,13,Matt 11:2–Matt 11:19,Luke 7:18–Luke 7:34,1,0.572213,expansion; lexical_paraphrase; reordering_or_redistribution; matthean_diction_reduced,"Explain local low similarity, reordering/redistribution, or asymmetrical gap material under the direction hypothesis.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
block_order_or_rewriting_pressure,matthew_used_luke,Matthew↔Luke,13,Luke 7:18–Luke 7:34,Matt 11:2–Matt 11:19,1,0.572213,expansion; lexical_paraphrase; reordering_or_redistribution; lukan_diction_reworked,"Explain local low similarity, reordering/redistribution, or asymmetrical gap material under the direction hypothesis.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
block_order_or_rewriting_pressure,luke_used_matthew,Matthew↔Luke,14,Matt 12:4–Matt 12:4,Luke 7:36–Luke 7:36,1,0.177348,compression,"Explain local low similarity, reordering/redistribution, or asymmetrical gap material under the direction hypothesis.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
block_order_or_rewriting_pressure,matthew_used_luke,Matthew↔Luke,14,Luke 7:36–Luke 7:36,Matt 12:4–Matt 12:4,1,0.177348,compression,"Explain local low similarity, reordering/redistribution, or asymmetrical gap material under the direction hypothesis.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
block_order_or_rewriting_pressure,luke_used_matthew,Matthew↔Luke,15,Matt 12:31–Matt 13:23,Luke 7:47–Luke 8:15,2,0.22885,compression; lexical_paraphrase; reordering_or_redistribution; matthean_diction_reduced,"Explain local low similarity, reordering/redistribution, or asymmetrical gap material under the direction hypothesis.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
block_order_or_rewriting_pressure,matthew_used_luke,Matthew↔Luke,15,Luke 7:47–Luke 8:15,Matt 12:31–Matt 13:23,2,0.22885,compression; lexical_paraphrase; reordering_or_redistribution; lukan_diction_reworked,"Explain local low similarity, reordering/redistribution, or asymmetrical gap material under the direction hypothesis.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
block_order_or_rewriting_pressure,luke_used_matthew,Matthew↔Luke,16,Matt 13:37–Matt 13:37,Luke 8:21–Luke 8:21,2,0.121777,expansion; lexical_paraphrase; reordering_or_redistribution,"Explain local low similarity, reordering/redistribution, or asymmetrical gap material under the direction hypothesis.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
block_order_or_rewriting_pressure,matthew_used_luke,Matthew↔Luke,16,Luke 8:21–Luke 8:21,Matt 13:37–Matt 13:37,2,0.121777,expansion; lexical_paraphrase; reordering_or_redistribution,"Explain local low similarity, reordering/redistribution, or asymmetrical gap material under the direction hypothesis.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
block_order_or_rewriting_pressure,luke_used_matthew,Matthew↔Luke,17,Matt 13:51–Matt 13:51,Luke 8:45–Luke 8:45,1,0.131545,expansion,"Explain local low similarity, reordering/redistribution, or asymmetrical gap material under the direction hypothesis.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
block_order_or_rewriting_pressure,matthew_used_luke,Matthew↔Luke,17,Luke 8:45–Luke 8:45,Matt 13:51–Matt 13:51,1,0.131545,expansion,"Explain local low similarity, reordering/redistribution, or asymmetrical gap material under the direction hypothesis.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
block_order_or_rewriting_pressure,luke_used_matthew,Matthew↔Luke,18,Matt 14:1–Matt 14:20,Luke 9:7–Luke 9:17,2,0.312689,compression; lexical_paraphrase; reordering_or_redistribution,"Explain local low similarity, reordering/redistribution, or asymmetrical gap material under the direction hypothesis.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
block_order_or_rewriting_pressure,matthew_used_luke,Matthew↔Luke,18,Luke 9:7–Luke 9:17,Matt 14:1–Matt 14:20,2,0.312689,compression; lexical_paraphrase; reordering_or_redistribution; lukan_diction_reworked,"Explain local low similarity, reordering/redistribution, or asymmetrical gap material under the direction hypothesis.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
block_order_or_rewriting_pressure,luke_used_matthew,Matthew↔Luke,19,Matt 15:10–Matt 15:10,Luke 9:18–Luke 9:18,1,0.132575,expansion,"Explain local low similarity, reordering/redistribution, or asymmetrical gap material under the direction hypothesis.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
block_order_or_rewriting_pressure,matthew_used_luke,Matthew↔Luke,19,Luke 9:18–Luke 9:18,Matt 15:10–Matt 15:10,1,0.132575,expansion,"Explain local low similarity, reordering/redistribution, or asymmetrical gap material under the direction hypothesis.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
block_order_or_rewriting_pressure,luke_used_matthew,Matthew↔Luke,20,Matt 16:14–Matt 18:5,Luke 9:19–Luke 9:48,1,0.396067,compression; lexical_paraphrase; reordering_or_redistribution; matthean_diction_reduced,"Explain local low similarity, reordering/redistribution, or asymmetrical gap material under the direction hypothesis.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
block_order_or_rewriting_pressure,matthew_used_luke,Matthew↔Luke,20,Luke 9:19–Luke 9:48,Matt 16:14–Matt 18:5,1,0.396067,compression; lexical_paraphrase; reordering_or_redistribution; lukan_diction_reworked,"Explain local low similarity, reordering/redistribution, or asymmetrical gap material under the direction hypothesis.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
block_order_or_rewriting_pressure,luke_used_matthew,Matthew↔Luke,21,Matt 18:10–Matt 18:13,Luke 15:3–Luke 15:7,2,0.190414,expansion; lexical_paraphrase; reordering_or_redistribution,"Explain local low similarity, reordering/redistribution, or asymmetrical gap material under the direction hypothesis.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
